Time,Ultrasonic_p2_01,Ultrasonic_p2_02,Ultrasonic_p2_03,Ultrasonic_p2_04,Ultrasonic_p2_05,Ultrasonic_p2_06,Ultrasonic_p2_07,Ultrasonic_p2_08,Ultrasonic_p2_09,Ultrasonic_p2_10,Ultrasonic_p2_11,Ultrasonic_p2_12,Ultrasonic_p2_13,Ultrasonic_p2_14,Ultrasonic_p2_15,Ultrasonic_p2_16,Ultrasonic_p2_17
199.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.000,
199.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.900,
199.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
199.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
199.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
199.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.400,
199.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
199.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
199.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
199.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
200.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
200.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
200.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
200.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
200.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
200.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
200.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
200.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
200.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
200.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
201.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
201.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
201.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
201.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
201.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
201.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
201.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
201.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
201.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
201.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
202.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
202.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
202.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
202.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
202.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
202.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
202.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
202.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
202.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
202.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
203.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
203.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
203.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
203.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
203.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
203.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
203.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
203.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
203.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
203.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
204.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
204.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.700,
204.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
204.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
204.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
204.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
204.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.900,
204.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
204.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
204.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
205.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
205.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
205.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.500,
205.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
205.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.700,
205.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
205.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
205.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
205.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
205.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
206.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
206.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
206.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
206.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
206.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
206.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
206.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
206.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
206.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
206.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.200,
207.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
207.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
207.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
207.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
207.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
207.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
207.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
207.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
207.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.400,
207.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
208.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
208.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
208.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
208.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
208.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
208.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.700,
208.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
208.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
208.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
208.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.400,
209.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
209.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
209.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
209.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
209.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.500,
209.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
209.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
209.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
209.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
209.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.700,
210.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
210.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
210.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
210.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.700,
210.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
210.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.700,
210.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
210.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
210.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.700,
210.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
211.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
211.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
211.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.700,
211.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
211.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
211.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
211.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
211.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
211.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
211.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
212.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
212.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
212.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
212.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
212.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
212.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
212.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
212.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
212.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
212.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
213.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
213.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
213.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.500,
213.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
213.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
213.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
213.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.400,
213.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.500,
213.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
213.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
214.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
214.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.000,
214.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
214.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
214.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
214.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
214.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
214.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
214.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
214.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
215.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
215.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
215.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
215.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
215.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
215.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
215.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
215.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
215.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
215.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
216.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.500,
216.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
216.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
216.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
216.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
216.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
216.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
216.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
216.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
216.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
217.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.500,
217.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
217.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.800,
217.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
217.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
217.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
217.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
217.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
217.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
217.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
218.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
218.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
218.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
218.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.900,
218.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
218.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
218.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
218.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
218.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
218.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
219.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
219.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
219.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
219.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
219.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.600,
219.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
219.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
219.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
219.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
219.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
220.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
220.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
220.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
220.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
220.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.600,
220.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
220.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
220.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
220.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
220.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
221.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
221.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
221.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
221.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
221.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
221.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
221.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.900,
221.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
221.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
221.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
222.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
222.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
222.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
222.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
222.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.600,
222.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
222.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
222.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
222.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
222.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
223.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
223.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
223.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
223.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
223.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
223.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
223.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.500,
223.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
223.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
223.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
224.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
224.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
224.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
224.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
224.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
224.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
224.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
224.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
224.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
224.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
225.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
225.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
225.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
225.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
225.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
225.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
225.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
225.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
225.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
225.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
226.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
226.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
226.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
226.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
226.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
226.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
226.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.600,
226.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
226.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
226.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
227.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
227.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.500,
227.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
227.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
227.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
227.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
227.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
227.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
227.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.700,
227.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.700,
228.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
228.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
228.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
228.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
228.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
228.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
228.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
228.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
228.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
228.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
229.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
229.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
229.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
229.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
229.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
229.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
229.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.200,
229.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
229.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
229.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.000,
230.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.700,
230.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
230.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.400,
230.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
230.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.300,
230.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
230.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
230.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.300,
230.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.300,
230.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.400,
231.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.500,
231.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
231.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
231.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.500,
231.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.700,
231.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
231.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
231.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
231.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
231.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
232.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.900,
232.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
232.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
232.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
232.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.800,
232.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
